urls,timestamp,record_id,Titles,Host_name,Property_types,Prices_per_night,Check_ins,Check_outs,Cleaning_fees,Location,Ratings,Num_reviews,Camas,Baños,Maximum_guests,Dormitorios
https://www.airbnb.es/rooms/2755738?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730726927_P3n85kVZCa707IEZ&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,2755738,"Céntrico, a escasos pasos del mercado de St. Antoni,10 minutos andando a Las Ramblas. Ventanas con doble cristal. Salón-comedor, cocina abierta, 2 hab (1 de ellas es interior, no tiene ventana al exterior), 1 vestidor, 2 balcones, 1 baño, galería. AA (sólo en el salon)  y Wi fi. No tiene ascensor. Numero de licencia HUTB009802El espacioEl apartamento consta de 2 habitaciones, una de ellas con cama de matrimonio (con balcon)y la otra con 2 camas individuales (esta es interior, no tiene balcón) 1 vestidor, 1 baño, salón-comedor, cocina abierta y una galería muy soleada.Servicios y zonas comunesWI FI, aire acondicionado  sólo en el salón, ventilador en las habitaciones, lavadora, nevera, cafetera italiana, hervidor de agua,  cocina con vitrocerámica, plancha y secador. Toallas, sábanas y menaje de cocina. No tiene ascensor. Es un tercer piso.Otros aspectos destacablesApartamento Registrado en Turismo de Cataluña con licencia  HUTB009802Tasa turística obligatoria (no incluida en el precio de la reserva): 6,25€/día/adulto a partir de 17 años  (aplicable para un máximo de 7 noches). Se puede pagar en efectivo o vía Airbnb si así se solicita (lo que sea más cómodo para el huésped) Se requiere copia o pantallazo de todos los pasaportesCheck in a partir de las 15.00 hrs hasta las 21.00 (cargo de  35€ si la llegada es más tarde de las 21.00 hrs)Check out no más tarde de las 11.00 hrs.Siempre que el apartamento esté disponible y no haya llegadas previstas intentaré adaptarme a otros horarios de entrada y salida.Número de registroHUTB-009802",Eva,Alojamiento entero,125.0,Llegada a partir de las 15:00,Salida antes de las 11:00,40.0,,0.0,0.0,3.0,1.0,4.0,2.0
https://www.airbnb.es/rooms/23661273?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-02-09&check_out=2025-02-14&source_impression_id=p3_1730726927_P3vd0oEj2gCpShLI&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,23661273,"Pequeño apartamento de 35 m2 recién reformado de 2 dormitorios, los dos con cama doble cuidadosamente decorado.Situado en un aparthotel con ascensor.Bonita terraza en la última planta de uso comunitario.El espacioEl apartamento tiene calefacción y aire acondicionado, Tv, pequeña cocina e internet WiFi por fibra gratuito.Servicios y zonas comunesTerraza comunitaria con sofás en la misma planta.Lavadora y secadora comunitaria en la planta bajaOtros aspectos destacablesTASA TURÍSTICA: de acuerdo con la ley del gobierno de Catalunya, desde el 1 de Abril todos los huéspedes de 14 años en adelante, tienen que pagar a los alojamientos turísticos el importe de 5,50€ por persona y por noche en concepto de tasa turística.Número de registroHB-004584",Anna,Alojamiento entero,114.0,Llegada a partir de las 14:00,Salida antes de las 11:00,,,4.45,245.0,2.0,1.0,4.0,2.0
https://www.airbnb.es/rooms/1237126474672183733?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730726927_P3JzjpS63xgce717&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,1237126474672183733,"Hermoso estudio silencioso situado en el Raval / Sant Antoni, una de las zonas más modernas de Barcelona. El departamento tiene una ubicación céntrica y cerca de las líneas de metro L1, L2 y L3. Estarás muy cerca del mercado de Sant Antoni, la calle Parlament, el MACBA, la calle Joaquín Costa, el Barrio Gótico, Montjuic y un montón de tiendas, bares y cafés a lo largo del camino.El estudio está a 10 minutos a pie de La Rambla y del Mercado de la Boquería, a 15 minutos a pie de la Plaza Catalunya y a solo 30 minutos a pie de la playa de Barcelona.Número de registroASB-123456",Roman,Alojamiento entero,80.0,Llegada a partir de las 15:00,Salida antes de las 12:00,68.0,"Barcelona, Catalunya, España",0.0,0.0,1.0,1.0,2.0,1.0
https://www.airbnb.es/rooms/12332051?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-04&check_out=2024-11-09&source_impression_id=p3_1730726927_P3O_lWABTWwsYei0&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,12332051,"El Alternative Creative Youth Hostel es un acogedor albergue juvenil justo en el corazón de Barcelona, a solo unos pasos de las famosas Ramblas, las principales atracciones, el transporte público, los supermercados las 24 horas, los bares ...Otros aspectos destacablesTen en cuenta que el impuesto municipal de Barcelona 4,68 euros por persona y noche no está incluido en el precio. Se cobrará en el check in.Número de registroAJ-000534",Alvand,Habitación,30.0,Llegada a partir de las 14:00,Salida antes de las 11:00,,"Barcelona, Catalunya, España",4.58,151.0,,3.0,8.0,
https://www.airbnb.es/rooms/1604559?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-10&check_out=2024-12-15&source_impression_id=p3_1730726927_P37KGPEHB6jDCbeP&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,1604559,"Este acogedor apartamento está situado en el encantador barrio de Poble Sec. A 10 minutos a pie de La Rambla y a 10 minutos a pie de Pl. España. Cocina y baño parcialmente renovados, todo funciona a la perfección. Dormitorio unido a la sala de estar por lo que es de espacio abierto.El espacio¡Hola! Alquilo mi piso situado en los encantadores barrios de Poble Sec. A 10 minutos a pie de la Plaza España y a 10 minutos a pie de la Rambla. Cocina y baño parcialmente renovados.Todo funciona perfectamente. Este acogedor apartamento es un apartamento de espacio abierto con el dormitorio vinculado a la sala de estar y la cocina ubicada al otro lado del apartamento junto a la entrada. El dormitorio tiene una cama «queen size», perfecta para una pareja que viene el fin de semana. La cocina está totalmente equipada con todas las instalaciones necesarias como estufa de fuego, nevera/congelador, lavadora, plato, tazas, etc.En el baño encuentras la ducha, el WC, el espejo ( y el secador de pelo si es necesario).El apartamento tiene aire acondicionado (que también funciona como sistema de calefacción) y 1 calentador externo.Proporciono sábanas y toallas limpias si es necesario. Este piso es perfecto para una pareja o dos amigos que se van durante el fin de semana.Servicios y zonas comunesInternet WIFI incluido.",Lyonel,Alojamiento entero,105.0,Llegada a partir de las 15:00,Salida antes de las 12:00,90.0,,4.73,599.0,1.0,1.0,2.0,1.0
https://www.airbnb.es/rooms/1277525317189102081?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2019615549&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730726927_P35Dd4y_J5bhEwyM&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,1277525317189102081,"Preciosa habitación en piso compartido en el corazón de Barcelona. A pocos minutos de la famosa Rambla y Plaza Catalunya. Hay muchos restaurantes deliciosos, bares agradables y tiendas locales en la zona. Buena conexión con el metro y los autobuses, con  un corto trayecto en transporte público a la playa de la Barceloneta, la Sagrada Familia y otros lugares de interés de Barcelona. ¡Explora Barcelona con facilidad!Número de registroExempt",Andres Alejandro,Habitación,70.0,Horario de llegada: de 15:00 a 21:00,Salida antes de las 11:00,50.0,,0.0,0.0,2.0,,3.0,
https://www.airbnb.es/rooms/622091179379166142?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730726927_P3N3fpnGJYv6rSBm&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,622091179379166142,"Diviértete con toda la familia en este alojamiento con estilo. Dos habitaciones dobles, con camas dos de matrimonio. Dos baños privados y gran salón comedor. El apartamento dispone de una gran terraza de uso privado. Muy bien conectado y al lado de la fuente Mágica de Barcelona.Tasa turística a parte del precio por noche. Se deberá abonar en la entrada al apartamento.Número de registroHUTB-013997",Vhan,Alojamiento entero,122.0,Llegada a partir de las 14:00,Salida antes de las 12:00,50.0,"Barcelona, Catalunya, España",0.0,0.0,2.0,1.0,4.0,2.0
https://www.airbnb.es/rooms/1158328451584798263?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730726927_P3ZT6buFFbTnM1UH&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,1158328451584798263,"El apartamento en Barcelona posee 1 dormitorio(s) y capacidad para 2 personas. Alojamiento de 23 m². Dispone de lavadora, acceso internet (wifi).La cocina americana, está equipada con nevera, microondas, horno, congelador, vajilla/cubertería, utensilios/cocina, cafetera, tostadora y hervidor de agua.El espacioEste hermoso apartamento está ubicado en el corazón del famoso barrio de la Barceloneta, por lo que tienes todo a poca distancia. Nuestro estudio tiene 23m2 y está recién reformado y decorado.Dispone de plancha, La cocina americana, de inducción, está equipada con nevera, horno, congelador, lavadora, lavavajillas, vajilla/cubertería, utensilios/cocina, cafetera, tostadora y hervidor de agua.En el barrio, que linda con el Moll d'Espanya del Port Vell y el barrio de El Born, encontrarás las playas de la Barceloneta y Sant Sebastià, el Museo de Historia de Cataluña o la Torre del Rellotge, la construcción más antigua de la zona. que fue construido en 1772 como faro del puerto.Además de por sus playas, la Barceloneta atrae por su carisma, sus casas del siglo XVIII, su gastronomía y la vida que se respira en sus calles. Es un barrio tradicionalmente marinero, que se construyó con el objetivo de solucionar los problemas habitacionales de la zona. Debido a su proximidad al mar, numerosos pescadores, marineros y trabajadores portuarios se instalaron en el barrio. Por ello, en la Barceloneta se desarrolló una notable oferta gastronómica en torno a pescados y mariscos.Tenga en cuenta la siguiente información importante antes de reservar: - Las toallas, sábanas así como el papel higiénico están incluidos a la llegada, sin embargo, no está incluido el recambio o cambio durante la estancia.    - Cuna de viaje/Cuna de viaje:Precio: 30,00 EUR por reserva. Los huéspedes deben traer sábanas. No está garantizado, los huéspedes deben solicitarlo con 24-48 horas de antelación y si está disponible se lo proporcionaremos. -Llegada fuera de horario: - Nuestro horario de check-in es de 15:00 a 19:00 horas, de lunes a viernes (consúltanos si quieres hacer el check-in antes). Fuera de este horario cobraremos 30€ en efectivo, después de las 22h serán 50€ y después de la 1h serán 100€ - Si el día de llegada es festivo local o nacional, fines de semana, el coste será de 30 EUR hasta las 22 horas, después de las 22 horas será de 50 EUR y a partir de la 1 de la madrugada será de 100 euros. - Si el día de llegada es el 24/12, 25/12, 26/12, 31/12 y 01/01 los cargos serán los siguientes: 50 EUR hasta las 22:00 horas, después de las 22:00 horas 100 euros y después de la 01:00 horas 150 euros. - Se aplicará la Tasa Turística vigente en Barcelona 2023. (5,5€/persona/noche, mayores de 16 años y hasta 7 noches). - NO SE PERMITE fumar bajo ningún concepto. Recibir una denuncia o tener pruebas de que fumar en el apartamento supondrá el desalojo inmediato del apartamento y una multa de al menos 400 euros. - NO SE PERMITEN fiestas o reuniones bajo ningún concepto. Si recibimos una denuncia y/o interviene la policía, seguridad o vecinos, tendrás que pagar una multa de 500€ (además de la multa policial).Otros aspectos destacablesTenga en cuenta la siguiente información importante antes de reservar: - Toallas, sabanas así como papel de higiénico está incluido a la llegada, no obstante, la reposición o cambio durante su estancia no está incluida.  - Cuna de viaje/Cuna de viaje:Precio: 30,00 EUR por reserva. Los huéspedes deben traer sábanas. no está garantizado, los huéspedes deben solicitarlo con 24-48 horas de anticipación y, si está disponible, se lo proporcionaremos -Llegada fuera de horario: - Nuestro horario de check-in es a partir de las 15:00 horas. a las 19h, de lunes a viernes (consúltanos si quieres hacer el check in antes). Fuera de este horario cobraremos 30€ en efectivo, después de las 22h será de 50 EUR y a partir de la 1h 100 euros - Si el día de llegada es festivo local o nacional, fines de semana, el coste será de 30 EUR hasta las 22h, después de las 22h será de 50 EUR y a partir de  la 1h 100euros - Si el día de llegada es 24/12, 25/12, 26/12, 31/12 y 01/01 los cargos serán los siguientes: 50 EUR hasta las 22 h, a partir de las 22 h 100 euros y después de la 1 h 150 euros - Se aplicará la Tasa Turística vigente en Barcelona 2023. (5.5€/persona/noche, mayores de 16 años y hasta 7 noches). - NO ESTÁ PERMITIDO fumar bajo ningún concepto. Recibir una denuncia o tener constancia de que fumar en el apartamento supondrá el desalojo inmediato del apartamento y una multa de al menos 400 euros. - NO SE PERMITEN fiestas o reuniones bajo ningún concepto. Si recibimos una denuncia y/o interviene la policía, seguridad o vecinos, tendrás que pagar una multa de 500€ (además de la de la policía)Número de registroHUTB-000000",Loca Bcn,Alojamiento entero,85.0,Horario de llegada: de 15:00 a 19:00,Salida antes de las 11:00,125.0,"Barcelona, Catalunya, España",4.05,19.0,1.0,1.0,2.0,1.0
https://www.airbnb.es/rooms/883024011378948768?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730726927_P35_sA2n_0cTQ0B9&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,883024011378948768,"Nuevo e impresionante ático recién reformado en plena Rambla de Barcelona. Este alojamiento es ideal para aquellos que buscan una experiencia única en una de las ciudades más vibrantes de Europa. Cuenta con salón comedor y cocina abierta totalmente equipada, además de un habitación suite con cama de lujo y baño. Esta joya tiene una espectacular terraza con vistas de 360 grados a la ciudad.El espacio¡Bienvenidos a este nuevo y impresionante ático en plena Rambla de Barcelona! Este alojamiento es ideal para aquellos que buscan una experiencia única en una de las ciudades más vibrantes de Europa. Cuenta con salón comedor y cocina abierta totalmente equipada, además de un habitación suite con cama de lujo y baño.Este alojamiento recién reformado tiene una espectacular terraza con vistas de 360 grados a la ciudad. Desde la terraza, podrás disfrutar de las impresionantes vistas de la ciudad, incluyendo la majestuosa Sagrada Familia, el puerto de Barcelona y la famosa estatua de Colón.Esta oasis en la ciudad está equipado con cómodos sofás de diseño, una hermosa jardinera, mesa y sillas para disfrutar del aire libre y las impresionantes vistas.Ubicado en el corazón de la ciudad, tendrás acceso fácil a algunos de los lugares turísticos más importantes de Barcelona, como la icónica Plaza Cataluña, la famosa Rambla de Barcelona y el vibrante barrio del Raval. Además, la zona está llena de restaurantes, bares y tiendas, lo que significa que nunca te aburrirás. No te pierdas la oportunidad de relajarte y disfrutar de la verdadera belleza de Barcelona desde esta exclusiva y lujosa terraza privada. ¡Reserva ahora y haz que tus vacaciones sean inolvidables!Servicios y zonas comunesEste nuevo edificio recién reformado cuenta con servicio de recepción y seguridad nocturna.Además del apartamento privado, los huéspedes podrás disfrutar de una terraza-solarium compartida y ubicada en la última planta del edificio con vistas excepcionales a la zona de costa de la ciudad.Si desean el servicio de traslado del/al aeropuerto, los huéspedes también pueden solicitarlo.Otros aspectos destacablesCon anterioridad a su llegada, deberá completar el registro online a través de un enlace que recibirá por correo electrónico. En este enlace, deberá identificar a los huéspedes y pagar las tasas turísticas que no están incluidas en la tarifa pagada a través de Airbnb. La tasa turística (no incluida en el pago de Airbnb) es de 5,50€ por persona y por noche, con un máximo de 7 noches y para adultos de 16 años.En TSA La Rambla, tenemos una recepción con horario de 9:00h -21:00h para que nuestro equipo pueda ayudarte en todo lo que necesites. La hora de entrada es a las 15:00h y la hora de salida a las 11:00h.En caso de que necesites entrar antes o salir más tarde será bajo disponibilidad. Puedes contactar con nuestro departamento de reservas e incidencias las 24 horas del día.Número de registroATB-004230",The Streets Apartments,Alojamiento entero,191.0,Llegada a partir de las 15:00,Salida antes de las 11:00,,"Barcelona, Catalunya, España",4.85,26.0,1.0,1.0,2.0,1.0
https://www.airbnb.es/rooms/31480547?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-02&check_out=2024-12-07&source_impression_id=p3_1730726927_P3GveSwpmATGqqv6&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,31480547,"Acogedor piso a 5 minutos a pie de la playa de la Barceloneta, metro, mercado y a un corto paseo de todo en el centro de la ciudad. Apartamento reformado con buen gusto, luminoso y elegante en un edificio histórico. Grandes ventanales, techos altos, puertas correderas modernas, muebles modernos de alta calidad y una cocina moderna y completa proporcionan una experiencia inolvidable de auténticas vacaciones en Barcelona. Ubicado en el 4º piso del edificio sin ascensor, escaleras estrechas.El espacioHacemos todo lo posible para que su estancia sea agradable y cómoda. El apartamento siempre está limpio antes de tu llegada, y todo está arreglado y preparado para tu estancia. Sin embargo, no proporcionamos servicios típicos del hotel, como desayuno, servicio de habitaciones, recogida en el servicio del aeropuerto, etc. Tampoco esperes que se proporcionen suministros básicos como café, azúcar, sal y aceite. Sin embargo, encontrará un par de rollos de papel higiénico, todos los cubiertos y vajillas, una cafetera, un microondas, ropa de cama y toallas.Otros aspectos destacablesNormas de la casa:No aceptamos grupos menores de 25 años (¡Las familias son muy bienvenidas!).No se aceptan fiestas ni grupos de despedidas de soltero/a.Tarifas de check-in:Después de las 20:00 (8 pm): Cargo adicional de 30 EUR por llegada tardía.Después de las 00:00 (12 am): Cargo adicional de 50 EUR por llegada tardía.Vacaciones y domingos: Cargo adicional de 30 EUR por llegada. Tasa turística: La tasa turística para personas mayores de 16 años a partir del 1/10/2024 es de 6,25€ más IVA por persona y por noche, hasta un máximo de 7 noches. Esta tasa se paga a la llegada y podría verse modificada en un futuro próximo por decisiones legislativas locales.Número de registroHUTB-076697",Francesc,Alojamiento entero,110.0,Llegada a partir de las 14:00,Salida antes de las 11:00,60.0,"Barcelona, Catalunya, España",4.51,39.0,2.0,1.0,3.0,1.0
https://www.airbnb.es/rooms/723644764087881659?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1497241454&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730726927_P3yuYiBEGGo8SBAd&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,723644764087881659,"La experiencia de alojarse en un yate es única! Este barco tiene 27 metros de largo y tiene un total de 5 cabañas, 4 baños y 2 amplias zonas de estar. Se encuentra en el puerto de Barcelona, a poca distancia de un gran número de restaurantes, discotecas y parques públicos. El centro de la ciudad está a la vuelta de la esquina. Llega aquí el mejor y más lujoso barrio de Barcelona.Servicios y zonas comunesLa habitación tiene un baño compartido con ducha. El yate tiene diferentes salones y zonas de confort, que según el tiempo y el tipo de estancia se podría utilizar. En el interior Mesa de comedor, terraza superior con mesa de comedor, sofás, etc. (Flybridge).Otros aspectos destacablesCompartirás el barco con otros huéspedes (otros 4 camarotes privados con baño privado)",Laszlo,Habitación,58.0,Horario de llegada: de 15:00 a 0:00,Salida antes de las 10:00,10.0,"Barcelona, España",4.72,47.0,1.0,,2.0,
https://www.airbnb.es/rooms/829229988526268828?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730726927_P3mZ_2MshdMNWfTg&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,829229988526268828,Este lugar memorable es cualquier cosa menos ordinario. Es un loft en la azotea con terraza privada. La forma está muy bien diseñada por arquitectos de dos estrellas (una mezcla de suizos y locales) para que tengas la sensación de privacidad incluso si todo es un espacio abierto. El baño está construido en un cubo con puerta corrediza y hay una bañera independiente en el espacio y una ducha caliente en la terraza privada.Tienes ascensor hasta el último piso.El espacioElegante loft con baño independiente y terraza privada en la azotea con vistas al marServicios y zonas comunesEs un loft abierto con terraza privada adyacente.Otros aspectos destacablesPara la fotografía o filmación comercial se aplicará una tarifa adicional de acuerdo con el uso y el tamaño de la tripulación.Número de registroHUTB-001347,Ines,otro,105.0,Llegada flexible,Salida antes de las 12:00,50.0,,4.75,60.0,2.0,1.5,3.0,1.0
https://www.airbnb.es/rooms/19902564?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-01-11&check_out=2025-01-16&source_impression_id=p3_1730726927_P3sReotbOBAuhoPQ&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,19902564,"Edificio de apartamentos a estrenar con estudios totalmente equipados. Moderno estudio de una habitación con dos camas individuales y habitación independiente con una cama individual.  Este departamento cuenta con lavabo, microondas, cafetera y hervidor de agua.Preciosa terraza en la planta alta para uso común.El espacioAmplio, cómodo y suficiente para un máximo de tres personas.Servicios y zonas comunesTerraza en la azotea para uso común.Lavadora y secadora en planta baja.Otros aspectos destacablesIMPUESTOS TURÍSTICOS: Siguiendo la ley del gobierno en Cataluña, desde el 1 de abril tenemos que pedir un impuesto municipal diario a todos los residentes a partir de 14 años. El impuesto municipal adeudado es de 5,50 € por persona y noche.Número de registroHB-004584",Anna,Alojamiento entero,88.0,Llegada a partir de las 14:00,Salida antes de las 11:00,,,4.4,278.0,3.0,1.0,3.0,2.0
https://www.airbnb.es/rooms/7108900?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=50104532&search_mode=regular_search&check_in=2024-11-25&check_out=2024-11-30&source_impression_id=p3_1730726927_P3YOiPpLkMI8u8L6&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,7108900,"Dormitorio precioso tiene una cama individual, mesita de noche, lámpara, almohadas. El piso está a 14 minutos caminando del centro de Barcelona y a 14 minutos caminando de la playa.El espacioEl piso está a 10 minutos caminando del centro de Barcelona. El barrio es muy tranquilo, si camina en cualquier dirección podrá encontrar todos los servicios que precise.El barrio es muy seguro incluso a altas horas de la noche y la oferta gastronómica es muy diversa. Es muy fácil llegar, tiene una muy buena conexión en transporte público.Está a 30 minutos del aeropuerto de El Prat, y a sólo dos minutos andando hasta la parada de metro más cercana. Si usted compra tarjeta de metro de más de un viaje, podrá utilizarla tanto para el metro, el tranvía y los autobuses.El piso es muy tranquilo a pesar de estar tan cerca del centro, cuenta con muchos servicios cercanos como, restaurantes, tiendas, espacios verdes e instituciones culturales.Las habitaciones son privadas como define el anuncio y no se alquila el apartamento completo, lo que significa que va a compartir los espacios comunes. Las habitaciones SON INDIVIDUALES.Los huéspedes tendrán una habitación privada, con cama limpia y cómoda, sábanas limpias, toallas limpias, internet de alta velocidad y los dos baños que se comparten. La cocina NO se comparte. Se proporcionaran también  productos de baño básicos como champú, gel de baño y un secador de pelo.   Además una plancha con su tabla de planchar, disponibles bajo petición.El transporte público se encuentra a sólo unas manzanas de la estación de metro de Marina (línea 1 roja) o la estación de metro de Bogatell (línea 4 amarilla). El servicio de autobuses también.Normalmente estoy siempre bastante ocupado, pero como también trabajo desde casa puedo responder a todas las preguntas que pueda tener. Haré todo lo que esté en mi mano para ayudarle y facilitarle las cosas.Dormitorio muy tranquilo (está insonorizado)  tiene una cama individual, mesita de noche, lámpara, almohadas .  Check in:  a las 13 h ( fuera de estas horas, no supondrá problema, pero se precisa confirmar )Check out :   a las 12 hServicios y zonas comunesLas zonas comunes son los baños que están a disposición de los huéspedes.Durante tu estanciaSiempre estamos pendientes del bienestar de los huéspedes. Hacemos lo máximo para acomodar su estancia y ofrecer información detallada de la ciudad.Otros aspectos destacablesLA HABITACIÓN ES PARA UNA SOLA PERSONA. NO SE ADMITE MÁS DE UN HUÉSPED.HAY UN PERRO PEQUEÑO EN EL APARTAMENTO MUY AMABLE CON LA GENTE. VIVIMOS TAMBIÉN CON UN NIÑO PEQUEÑO TAMBIÉN.",Alex,Habitación,40.0,Llegada a partir de las 14:00,Salida antes de las 11:00,49.0,"Barcelona, Catalunya, España",0.0,0.0,1.0,,1.0,
https://www.airbnb.es/rooms/1277528490911798669?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730726927_P3vle_RHyBEzAcGN&previous_page_section_name=1000&federated_search_id=a9ae78cb-2cc4-4a61-8fe5-7ad3a9526aa7,2024-11-04 14:30:46,1277528490911798669,"Disfruta de una estancia elegante en este céntrico apartamento.El barrio está lleno de vida, repleto de tiendas, cafés, restaurantes y bares.Al elegir este apartamento, puedes sumergirte en la vida local, ir de compras en mercados cercanos y preparar comidas en tu propia cocina, ofreciendo un sabor verdaderamente auténtico de Barcelona.El espacioSituado en el segundo piso del edificio (que en realidad es el tercer piso en la mayoría de las estructuras europeas), este encantador y acogedor apartamento es fácilmente accesible a través del ascensor o a un corto paseo por las escaleras. Al entrar, encontrarás una cocina moderna y acogedora equipada con electrodomésticos Smeg. El comedor conecta a la perfección con la sala de estar, que cuenta con techos altos y arquitectura abovedada catalana original. Después de una larga jornada de turismo, relájate en este acogedor espacio mientras disfrutas del aire fresco desde las ventanas del suelo al techo y el balcón de Juliette.El dormitorio principal cuenta con su propio balcón íntimo, perfecto para saborear una cafetería o un aperitivo por la tarde. El espacioso segundo dormitorio está equipado con dos camas individuales y amplio espacio en el armario. El baño recientemente renovado incluye un cabezal de ducha con efecto de lluvia, un aseo independiente y una elegante zona de tocador. Para tu comodidad, hay una lavadora y una secadora apilables en el armario del pasillo.Sal del apartamento hacia la calle Diputació, donde estarás rodeado de una gran variedad de cafeterías, fantásticos restaurantes, tiendas de comestibles, farmacias y mucho más.Número de registroHUTB-008816",Yasha,Alojamiento entero,276.0,Horario de llegada: de 15:00 a 21:00,Salida antes de las 11:00,170.0,"Barcelona, Catalunya, España",0.0,0.0,3.0,1.0,4.0,2.0
https://www.airbnb.es/rooms/39741313?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1607813582&search_mode=regular_search&check_in=2024-11-23&check_out=2024-11-28&source_impression_id=p3_1730726931_P3v_lEbV4qKaT84A&previous_page_section_name=1000&federated_search_id=8b3e808f-fa4d-42ad-8fc3-c971cbbb5e01,2024-11-04 14:30:46,39741313,"Típica habitación de Barcelona con UNAS VISTAS INCREÍBLES:  desde el inicio de las Ramblas , pasando por todo el mítico puerto y hasta el histórico barrio de la Barceloneta.¡El amanecer sobre los edificios de la Barceloneta es increíble!La UBICACIÓN no puede ser mejor: puedes descubrir todos los rincones del casco antiguo sin necesidad de PERDER TIEMPO en el transporte. Se puede llegar a la playa a sólo 15 minutos a pie y lo mismo a la Rambla y la mayoría de los puntos de interés de la ciudad.NO ASCENSOR ( 4ª planta)El espacioHabitación modernista clásica de Barcelona con balcón y vistes increíbles.Te darás cuenta del maravilloso mosaico hidráulico.El amplio baño exclusivo te traerá privacidad y relajación.Se proporciona con cama de matrimonio y también una cómoda hamaca.La cocina de la casa no está disponible, pero el lugar está provisto de una nevera , una tostadora y un brezo de agua. También cuenta con un espejo grande y un armario.Otros aspectos destacablesMUY IMPORTANTE: no tenemos ascensor y vivimos en el cuarto piso.Además, no hacemos partes en casa con otras personas que traemos de la ciudad.Wasup o Telegrm necesarios para la comunicación.Número de registroExempt",Sebastian,Habitación,63.0,Horario de llegada: de 15:00 a 22:00,Salida antes de las 12:00,20.0,,4.7,140.0,1.0,,2.0,
